# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.5000, 0.4000, 0.3000, 0.8000, 56.0000, 80.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7379, 4.8469
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
0.6000, 0.4000, 0.3000, 0.8000, 56.0000, 77.0000, 0.0000, 1.0000, 1.0000, 0.0139, 0.0168, 3.7355, 4.7125
